[SYS] 2026/06/25 - 10:57:18 | initializing token encoders 
[GIN] 2026/06/25 - 23:19:52 | web | 202606251519522710715528268d9d6jLWOfg5X | 429 |     144.092µs |   34.16.198.215 |     GET /sendgrid/.env.local
[GIN] 2026/06/25 - 23:19:52 | web | 202606251519523309563968268d9d6RzhvtpmY | 429 |     190.496µs |   34.16.198.215 |     GET /config/.env.local
[GIN] 2026/06/25 - 23:19:52 | web | 202606251519523942784728268d9d6OVkOEUNL | 429 |     159.029µs |   34.16.198.215 |     GET /apps/frontend/.env
[GIN] 2026/06/25 - 23:19:52 | web | 202606251519523975072658268d9d6DGUelmQg | 429 |      93.835µs |   34.16.198.215 |     GET /temp/.env
[GIN] 2026/06/25 - 23:19:52 | web | 202606251519524635223808268d9d6erFl3XE8 | 429 |     154.229µs |   34.16.198.215 |     GET /apps/api/.env
[GIN] 2026/06/25 - 23:19:52 | web | 202606251519524908133338268d9d6NMPQUoyF | 429 |     152.968µs |   34.16.198.215 |     GET /prod/.env
[GIN] 2026/06/25 - 23:19:52 | web | 202606251519525136152638268d9d6nDjvRIvm | 429 |     168.212µs |   34.16.198.215 |     GET /services/api/.env
[GIN] 2026/06/25 - 23:19:52 | web | 202606251519525172956168268d9d6GrygRn2o | 429 |     155.029µs |   34.16.198.215 |     GET /sendgrid.env
[GIN] 2026/06/25 - 23:19:52 | web | 202606251519526526220378268d9d6KDBD1Vpa | 429 |      185.01µs |   34.16.198.215 |     GET /backend/sendgrid.env
[GIN] 2026/06/25 - 23:19:52 | web | 202606251519526567146198268d9d69pyoypfj | 429 |       96.48µs |   34.16.198.215 |     GET /mailer/sendgrid.env
[GIN] 2026/06/25 - 23:19:53 | web | 202606251519531623584428268d9d6UsYPn5vh | 429 |      161.09µs |   34.16.198.215 |     GET /services/backend/.env
[GIN] 2026/06/25 - 23:19:53 | web | 202606251519532313728958268d9d60LEyQBAD | 429 |     162.207µs |   34.16.198.215 |     GET /web/.env
[GIN] 2026/06/25 - 23:19:53 | web | 202606251519534096204578268d9d6Oa13hfFD | 429 |     156.055µs |   34.16.198.215 |     GET /api/v3/.env
[GIN] 2026/06/25 - 23:19:53 | web | 202606251519534181417228268d9d6JzI26aAV | 429 |     159.927µs |   34.16.198.215 |     GET /frontend/.env.backup
[GIN] 2026/06/25 - 23:19:53 | web | 202606251519534228118958268d9d6qFdxmiTL | 429 |     150.969µs |   34.16.198.215 |     GET /cms/.env
[SYS] 2026/06/25 - 23:19:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:19:54 | 任务进度轮询完成 
[GIN] 2026/06/25 - 23:19:54 | web | 202606251519547683740868268d9d6vFK7kUX5 | 429 |     154.284µs |   34.16.198.215 |     GET /sendgrid/.env.production
[GIN] 2026/06/25 - 23:20:02 | web | 202606251520025713967208268d9d6KY16SXU7 | 429 |     159.408µs |   34.16.198.215 |     GET /app/.env.prod
[SYS] 2026/06/25 - 23:20:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:20:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:20:19 | syncing options from database 
[SYS] 2026/06/25 - 23:20:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:20:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:20:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:20:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:20:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:20:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:21:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:21:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:21:19 | syncing options from database 
[SYS] 2026/06/25 - 23:21:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:21:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:21:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:21:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:21:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:21:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:22:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:22:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:22:18 | 正在更新数据看板数据... 
[SYS] 2026/06/25 - 23:22:18 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/06/25 - 23:22:19 | syncing options from database 
[SYS] 2026/06/25 - 23:22:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:22:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:22:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:22:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:22:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:22:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:23:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:23:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:23:19 | syncing options from database 
[SYS] 2026/06/25 - 23:23:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:23:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:23:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:23:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:23:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:23:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:24:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:24:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:24:19 | syncing options from database 
[SYS] 2026/06/25 - 23:24:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:24:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:24:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:24:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:24:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:24:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:25:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:25:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:25:19 | syncing options from database 
[SYS] 2026/06/25 - 23:25:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:25:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:25:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:25:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:25:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:25:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:26:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:26:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:26:19 | syncing options from database 
[SYS] 2026/06/25 - 23:26:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:26:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:26:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:26:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:26:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:26:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:27:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:27:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:27:18 | 正在更新数据看板数据... 
[SYS] 2026/06/25 - 23:27:18 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/06/25 - 23:27:19 | syncing options from database 
[SYS] 2026/06/25 - 23:27:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:27:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:27:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:27:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:27:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:27:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:28:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:28:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:28:19 | syncing options from database 
[SYS] 2026/06/25 - 23:28:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:28:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:28:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:28:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:28:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:28:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:29:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:29:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:29:19 | syncing options from database 
[SYS] 2026/06/25 - 23:29:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:29:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:29:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:29:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:29:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:29:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:30:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:30:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:30:19 | syncing options from database 
[SYS] 2026/06/25 - 23:30:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:30:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:30:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:30:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:30:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:30:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:31:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:31:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:31:19 | syncing options from database 
[SYS] 2026/06/25 - 23:31:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:31:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:31:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:31:39 | 任务进度轮询完成 
[INFO] 2026/06/25 - 23:31:41 | 202606251531409972810468268d9d6DQXMoqXL | 用户 1 额度充足, 信任且不需要预扣费 (funding=wallet) 
[SYS] 2026/06/25 - 23:31:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:31:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:32:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:32:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:32:18 | 正在更新数据看板数据... 
[SYS] 2026/06/25 - 23:32:18 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/06/25 - 23:32:19 | syncing options from database 
[SYS] 2026/06/25 - 23:32:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:32:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:32:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:32:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:32:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:32:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:33:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:33:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:33:19 | syncing options from database 
[SYS] 2026/06/25 - 23:33:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:33:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:33:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:33:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:33:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:33:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:34:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:34:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:34:19 | syncing options from database 
[SYS] 2026/06/25 - 23:34:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:34:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:34:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:34:39 | 任务进度轮询完成 
[INFO] 2026/06/25 - 23:34:46 | 202606251531409972810468268d9d6DQXMoqXL | stream ended: reason=eof 
[INFO] 2026/06/25 - 23:34:46 | 202606251531409972810468268d9d6DQXMoqXL | 预扣费后补扣费：＄1.000000（实际消耗：＄1.000000，预扣费：＄0.000000） 
[INFO] 2026/06/25 - 23:34:46 | 202606251531409972810468268d9d6DQXMoqXL | record consume log: userId=1, params={"channel_id":2,"prompt_tokens":12971,"completion_tokens":4602,"model_name":"glm-5.1","token_name":"自用Key","quota":500000,"content":"","token_id":3,"use_time_seconds":186,"is_stream":true,"group":"default","other":{"admin_info":{"use_channel":["2"]},"billing_source":"wallet","cache_creation_ratio":0,"cache_creation_tokens":0,"cache_ratio":0,"cache_tokens":0,"claude":true,"completion_ratio":0,"frt":3040,"group_ratio":1,"is_model_mapped":true,"model_price":1,"model_ratio":0,"request_conversion":["OpenAI Compatible","Claude Messages"],"request_path":"/v1/chat/completions","stream_status":{"end_reason":"eof","status":"ok"},"upstream_model_name":"xopglm51","usage_semantic":"anthropic","user_group_ratio":-1}} 
[GIN] 2026/06/25 - 23:34:46 | relay | 202606251531409972810468268d9d6DQXMoqXL | 200 | 3m5.409135793s |     8.163.49.28 |    POST /v1/chat/completions
[INFO] 2026/06/25 - 23:34:47 | 202606251534473168935848268d9d6iiwP7q93 | 用户 1 额度充足, 信任且不需要预扣费 (funding=wallet) 
[SYS] 2026/06/25 - 23:34:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:34:54 | 任务进度轮询完成 
[INFO] 2026/06/25 - 23:35:08 | 202606251534473168935848268d9d6iiwP7q93 | stream ended: reason=eof 
[INFO] 2026/06/25 - 23:35:08 | 202606251534473168935848268d9d6iiwP7q93 | 预扣费后补扣费：＄1.000000（实际消耗：＄1.000000，预扣费：＄0.000000） 
[INFO] 2026/06/25 - 23:35:08 | 202606251534473168935848268d9d6iiwP7q93 | record consume log: userId=1, params={"channel_id":2,"prompt_tokens":17589,"completion_tokens":150,"model_name":"glm-5.1","token_name":"自用Key","quota":500000,"content":"","token_id":3,"use_time_seconds":21,"is_stream":true,"group":"default","other":{"admin_info":{"use_channel":["2"]},"billing_source":"wallet","cache_creation_ratio":0,"cache_creation_tokens":0,"cache_ratio":0,"cache_tokens":0,"claude":true,"completion_ratio":0,"frt":16732,"group_ratio":1,"is_model_mapped":true,"model_price":1,"model_ratio":0,"request_conversion":["OpenAI Compatible","Claude Messages"],"request_path":"/v1/chat/completions","stream_status":{"end_reason":"eof","status":"ok"},"upstream_model_name":"xopglm51","usage_semantic":"anthropic","user_group_ratio":-1}} 
[GIN] 2026/06/25 - 23:35:08 | relay | 202606251534473168935848268d9d6iiwP7q93 | 200 | 21.666442587s |     8.163.49.28 |    POST /v1/chat/completions
[SYS] 2026/06/25 - 23:35:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:35:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:35:19 | syncing options from database 
[SYS] 2026/06/25 - 23:35:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:35:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:35:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:35:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:35:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:35:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:36:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:36:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:36:19 | syncing options from database 
[SYS] 2026/06/25 - 23:36:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:36:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:36:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:36:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:36:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:36:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:37:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:37:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:37:18 | 正在更新数据看板数据... 
[SYS] 2026/06/25 - 23:37:18 | 保存数据看板数据成功，共保存1条数据 
[SYS] 2026/06/25 - 23:37:19 | syncing options from database 
[SYS] 2026/06/25 - 23:37:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:37:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:37:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:37:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:37:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:37:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:38:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:38:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:38:19 | syncing options from database 
[GIN] 2026/06/25 - 23:38:19 | web | 202606251538196725265468268d9d6Ll285IHK | 200 |     776.887µs |  183.48.244.183 |    HEAD /
[SYS] 2026/06/25 - 23:38:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:38:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:38:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:38:39 | 任务进度轮询完成 
[INFO] 2026/06/25 - 23:38:40 | 20260625153840372116168268d9d6x9hcKSBw | 用户 1 额度充足, 信任且不需要预扣费 (funding=wallet) 
[INFO] 2026/06/25 - 23:38:40 | 20260625153840428902928268d9d6h2EktRrn | 用户 1 额度充足, 信任且不需要预扣费 (funding=wallet) 
[INFO] 2026/06/25 - 23:38:45 | 20260625153840428902928268d9d6h2EktRrn | stream ended: reason=eof 
[INFO] 2026/06/25 - 23:38:45 | 20260625153840428902928268d9d6h2EktRrn | 预扣费后补扣费：＄1.000000（实际消耗：＄1.000000，预扣费：＄0.000000） 
[INFO] 2026/06/25 - 23:38:45 | 20260625153840428902928268d9d6h2EktRrn | record consume log: userId=1, params={"channel_id":2,"prompt_tokens":977,"completion_tokens":65,"model_name":"glm-5.1","token_name":"自用Key","quota":500000,"content":"","token_id":3,"use_time_seconds":5,"is_stream":true,"group":"default","other":{"admin_info":{"use_channel":["2"]},"billing_source":"wallet","cache_creation_ratio":0,"cache_creation_tokens":0,"cache_ratio":0,"cache_tokens":0,"claude":true,"completion_ratio":0,"frt":2535,"group_ratio":1,"is_model_mapped":true,"model_price":1,"model_ratio":0,"request_conversion":["Claude Messages"],"request_path":"/v1/messages","stream_status":{"end_reason":"eof","status":"ok"},"upstream_model_name":"xopglm51","usage_semantic":"anthropic","user_group_ratio":-1}} 
[GIN] 2026/06/25 - 23:38:45 | relay | 20260625153840428902928268d9d6h2EktRrn | 200 |  5.285753588s |  183.48.244.183 |    POST /v1/messages?beta=true
[INFO] 2026/06/25 - 23:38:45 | 202606251538456516440168268d9d6aKhuHYUN | 用户 1 额度充足, 信任且不需要预扣费 (funding=wallet) 
[INFO] 2026/06/25 - 23:38:53 | 20260625153840372116168268d9d6x9hcKSBw | stream ended: reason=done 
[INFO] 2026/06/25 - 23:38:53 | 20260625153840372116168268d9d6x9hcKSBw | 预扣费后补扣费：＄1.000000（实际消耗：＄1.000000，预扣费：＄0.000000） 
[INFO] 2026/06/25 - 23:38:53 | 20260625153840372116168268d9d6x9hcKSBw | record consume log: userId=1, params={"channel_id":1,"prompt_tokens":337,"completion_tokens":15,"model_name":"glm-5.1","token_name":"自用Key","quota":500000,"content":"","token_id":3,"use_time_seconds":13,"is_stream":true,"group":"default","other":{"admin_info":{"use_channel":["1"]},"billing_source":"wallet","cache_ratio":0,"cache_tokens":0,"completion_ratio":0,"frt":12227,"group_ratio":1,"is_model_mapped":true,"model_price":1,"model_ratio":0,"request_conversion":["Claude Messages","OpenAI Compatible"],"request_path":"/v1/messages","stream_status":{"end_reason":"done","status":"ok"},"upstream_model_name":"xopglm51","user_group_ratio":-1}} 
[GIN] 2026/06/25 - 23:38:53 | relay | 20260625153840372116168268d9d6x9hcKSBw | 200 | 13.246173694s |  183.48.244.183 |    POST /v1/messages?beta=true
[SYS] 2026/06/25 - 23:38:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:38:54 | 任务进度轮询完成 
[INFO] 2026/06/25 - 23:39:01 | 202606251538456516440168268d9d6aKhuHYUN | stream ended: reason=eof 
[INFO] 2026/06/25 - 23:39:01 | 202606251538456516440168268d9d6aKhuHYUN | 预扣费后补扣费：＄1.000000（实际消耗：＄1.000000，预扣费：＄0.000000） 
[INFO] 2026/06/25 - 23:39:01 | 202606251538456516440168268d9d6aKhuHYUN | record consume log: userId=1, params={"channel_id":2,"prompt_tokens":1058,"completion_tokens":285,"model_name":"glm-5.1","token_name":"自用Key","quota":500000,"content":"","token_id":3,"use_time_seconds":16,"is_stream":true,"group":"default","other":{"admin_info":{"use_channel":["2"]},"billing_source":"wallet","cache_creation_ratio":0,"cache_creation_tokens":0,"cache_ratio":0,"cache_tokens":0,"claude":true,"completion_ratio":0,"frt":3554,"group_ratio":1,"is_model_mapped":true,"model_price":1,"model_ratio":0,"request_conversion":["Claude Messages"],"request_path":"/v1/messages","stream_status":{"end_reason":"eof","status":"ok"},"upstream_model_name":"xopglm51","usage_semantic":"anthropic","user_group_ratio":-1}} 
[GIN] 2026/06/25 - 23:39:01 | relay | 202606251538456516440168268d9d6aKhuHYUN | 200 | 16.038174977s |  183.48.244.183 |    POST /v1/messages?beta=true
[SYS] 2026/06/25 - 23:39:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:39:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:39:19 | syncing options from database 
[SYS] 2026/06/25 - 23:39:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:39:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:39:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:39:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:39:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:39:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:40:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:40:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:40:19 | syncing options from database 
[SYS] 2026/06/25 - 23:40:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:40:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:40:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:40:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:40:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:40:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:41:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:41:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:41:19 | syncing options from database 
[SYS] 2026/06/25 - 23:41:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:41:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:41:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:41:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:41:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:41:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:42:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:42:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:42:18 | 正在更新数据看板数据... 
[SYS] 2026/06/25 - 23:42:18 | 保存数据看板数据成功，共保存1条数据 
[SYS] 2026/06/25 - 23:42:19 | syncing options from database 
[SYS] 2026/06/25 - 23:42:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:42:24 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:42:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:42:39 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:42:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:42:54 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:43:09 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:43:09 | 任务进度轮询完成 
[SYS] 2026/06/25 - 23:43:19 | syncing options from database 
[SYS] 2026/06/25 - 23:43:24 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:43:24 | 任务进度轮询完成 
[INFO] 2026/06/25 - 23:43:34 | 202606251543341501038758268d9d6oLhA1Wn8 | 用户 1 额度充足, 信任且不需要预扣费 (funding=wallet) 
[SYS] 2026/06/25 - 23:43:39 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:43:39 | 任务进度轮询完成 
[INFO] 2026/06/25 - 23:43:44 | 202606251543341501038758268d9d6oLhA1Wn8 | stream ended: reason=done 
[INFO] 2026/06/25 - 23:43:44 | 202606251543341501038758268d9d6oLhA1Wn8 | 预扣费后补扣费：＄1.000000（实际消耗：＄1.000000，预扣费：＄0.000000） 
[INFO] 2026/06/25 - 23:43:44 | 202606251543341501038758268d9d6oLhA1Wn8 | record consume log: userId=1, params={"channel_id":1,"prompt_tokens":1681,"completion_tokens":57,"model_name":"glm-5.1","token_name":"自用Key","quota":500000,"content":"","token_id":3,"use_time_seconds":10,"is_stream":true,"group":"default","other":{"admin_info":{"use_channel":["1"]},"billing_source":"wallet","cache_ratio":0,"cache_tokens":0,"completion_ratio":0,"frt":5348,"group_ratio":1,"is_model_mapped":true,"model_price":1,"model_ratio":0,"request_conversion":["Claude Messages","OpenAI Compatible"],"request_path":"/v1/messages","stream_status":{"end_reason":"done","status":"ok"},"upstream_model_name":"xopglm51","user_group_ratio":-1}} 
[GIN] 2026/06/25 - 23:43:44 | relay | 202606251543341501038758268d9d6oLhA1Wn8 | 200 | 10.159521294s |  183.48.244.183 |    POST /v1/messages?beta=true
[INFO] 2026/06/25 - 23:43:44 | 202606251543443787028488268d9d6Rue8ARAy | 用户 1 额度充足, 信任且不需要预扣费 (funding=wallet) 
[SYS] 2026/06/25 - 23:43:54 | 任务进度轮询开始 
[SYS] 2026/06/25 - 23:43:54 | 任务进度轮询完成 
[INFO] 2026/06/25 - 23:44:05 | 202606251543443787028488268d9d6Rue8ARAy | stream ended: reason=done 
[INFO] 2026/06/25 - 23:44:05 | 202606251543443787028488268d9d6Rue8ARAy | 预扣费后补扣费：＄1.000000（实际消耗：＄1.000000，预扣费：＄0.000000） 
[INFO] 2026/06/25 - 23:44:05 | 202606251543443787028488268d9d6Rue8ARAy | record consume log: userId=1, params={"channel_id":1,"prompt_tokens":1773,"completion_tokens":427,"model_name":"glm-5.1","token_name":"自用Key","quota":500000,"content":"","token_id":3,"use_time_seconds":21,"is_stream":true,"group":"default","other":{"admin_info":{"use_channel":["1"]},"billing_source":"wallet","cache_ratio":0,"cache_tokens":0,"completion_ratio":0,"frt":3619,"group_ratio":1,"is_model_mapped":true,"model_price":1,"model_ratio":0,"request_conversion":["Claude Messages","OpenAI Compatible"],"request_path":"/v1/messages","stream_status":{"end_reason":"done","status":"ok"},"upstream_model_name":"xopglm51","user_group_ratio":-1}} 
[GIN] 2026/06/25 - 23:44:05 | relay | 202606251543443787028488268d9d6Rue8ARAy | 200 | 20.706889826s |  183.48.244.183 |    POST /v1/messages?beta=true
[SYS] 2026/06/25 - 23:44:09 | 任务进度轮询开始 
